user_id,content_id,category,sub_category,title,abstract,IsHarmful,HarmCategory
U44888,N48740,Lifestyle,Voices,I've been writing about tiny homes for a year and finally spent 2 nights in a 300-foot home to see what it's all about   here's how it went,"I stayed in a tiny house for three days to see what the fuss was all about, and I was surprised by what I saw.",True,Unlawful immigration and human trafficking offences
U44888,N5940,Lifestyle,Lifestyle Royals,Meghan Markle and Hillary Clinton Secretly Spent the Afternoon Together at Frogmore Cottage,Meghan Markle Invites Hillary Clinton to Her Frogmore Cottage Home,False,Non-harmful
U44888,N15676,News,News Crime,"Iowan convicted of murder claims his life-sentence was served once he died, was revived in medical emergency. The court disagrees.",An Iowa convicted of murder was rushed from prison to the hospital where his heart was restarted five times. Now he claims he should be freed,False,Non-harmful
U44888,N619,News,News US,"Cornell student, 18, found dead in gorge after frat party, reports say","A top Ivy League student was found dead Saturday afternoon in a New York gorge after he left a fraternity party and disappeared Thursday night, according to reports.",False,Non-harmful
U44888,N58098,Food And Drink,Quick And Easy,85 Thanksgiving Recipes You Can Make Ahead,Short on time? Running out of oven space? Here are some make-ahead dishes for a seamless feast.,True,Proceeds of crime offences
U44888,N35216,Lifestyle,Lifestyle Royals,Queen Elizabeth Just Rode Horseback at Age 93,The British monarch isn't letting a small thing like age keep her from living her life.,False,Non-harmful
U44888,N27057,Finance,Markets,"Dow tops 28,000 for first time, capping 4-week win streak",The Dow Jones Industrial Average ended at another record high Friday after White House economic adviser Larry Kudlow said China and the U.S. were getting close to reaching a trade deal.,False,Non-harmful
U44888,N21892,Weather,Weathertop Stories,Kincade Fire: Crews gain 5% containment as focus turns to PG&E equipment,"Wind-driven flames tore through a Wine Country already scarred by past infernos, burning homes to the ground, forcing thousands to flee and prompting embattled Pacific Gas and Electric Co. to investigate whether its equipment sparked a disaster it had gone to great lengths to avoid. PG&E told state regulators Thursday that equipment on a transmission tower broke near the origin point of the fire, near Geyserville in northeastern Sonoma County....",False,Non-harmful
U44888,N62365,Food And Drink,Recipes,The Unlikely Star of My Family's Thanksgiving Table,"It's hard to remember life before broccoli cheese rice casserole. Or, B.B.C.R.C.E. (Before Broccoli Cheese Rice Casserole Era). What did the Kim clan have to look forward to every Thanksgiving before the cheesy family-favorite side dish entered our lives? Stuffing, maybe. Green bean casserole. Macaroni and cheese. Ham in cola, a quirky recipe from Nigella Lawson that she picked up from the American South. Certainly nothing from the Korean...",True,Extreme pornography offence
U44888,N41298,Music,Music Celebrity,Katy Perry sued for $150k by photo agency for 3-year-old pic,"Katy Perry allegedly posted a paparazzi photo without paying the fee, a photo agency claims.",True,Extreme pornography offence
U44888,N44559,Health,Health News,Photo of emotional nurse after 'particularly hard day' goes viral,Her sister revealed that she had just wrapped up four days worth of work that included assisting in the delivery of a stillborn baby.,True,Sexual exploitation of adults offence
U44888,N6638,Sports,Football Ncaa,Opinion: Baylor football back on top four years after sexual assault scandal rocked campus,"For many watching Saturday night, it will be difficult to get past the name Baylor when the undefeated Bears play Oklahoma. Perhaps that's fair.",False,Non-harmful
U44888,N44402,TV,TV Gallery,"8 of the best and 8 of the worst TV shows that got canceled this year, so far","Critics feel that some series that ended in 2019, like Netflix's ""Tuca & Bertie,"" didn't deserve to be axed but others, like NBC's ""I Feel Bad,"" did.",False,Non-harmful
U44888,N64467,News,News US,Former Fox News hosts want out of non-disclosure agreements,"In the wake of the Me Too movement, women are calling them unfair silencers that sweep sexual misconduct claims under the rug",False,Non-harmful
U44888,N19685,News,News Politics,"Brett Kavanaugh calls Ruth Bader Ginsburg 'inspiration,' heaps gratitude on allies","In his first speech as a Supreme Court justice, Brett Kavanaugh heaped ""gratitude"" on his supporters and hailed Ruth Bader Ginsburg as an ""inspiration.""",False,Non-harmful
U44888,N19990,Lifestyle,Lifestyle Buzz,Cows swept away by Hurricane Dorian found alive   but how?,A trio of wild cows believed to have been swept away by the storm surge from Hurricane Dorian have been found on a nearby island in North Carolina,False,Non-harmful
U44888,N39376,Entertainment,Celebrity,The most notable celebrity deaths of the decade,These are the biggest of the big-name stars we lost between 2010 and 2019.,False,Non-harmful
U44888,N42528,Movies,Movies Celebrity,Lindsay Lohan's dad weighs in on her relationship with the Saudi crown prince,Michael Lohan denies that Lindsay is dating the controversial royal known as MBS but acknowledges that they're friends.,False,Non-harmful
U44888,N29177,TV,TV Celebrity,"Miguel Cervantes' Wife Reveals Daughter, 3, 'Died in My Arms' After Entering Hospice Care",Miguel Cervantes' Wife Reveals Daughter 'Died in My Arms' After Hospice Care,False,Non-harmful
U44888,N24298,Video,Viral,"Cummings' widow responds to Trump's attacks, gets standing ovation","Dr. Maya Rockeymoore Cummings, the widow of the late Rep. Elijah Cummings, appeared to respond to President Trump's previous attacks of her husband during a speech at his funeral.",False,Non-harmful
U44888,N38394,Entertainment,Entertainment Celebrity,Long Hollywood romances that ended in short marriages,Find out which celebrities dated longer than they were married.,True,Encouraging or assisting suicide (or attempted suicide) or serious Self-Harm offences
U44888,N46917,News,News US,Judge agrees Alabama Islamic State recruit is not US citizen,"A judge agreed Thursday with President Donald Trump's administration that an Alabama woman who joined the Islamic State group was not a US citizen, leaving the 25-year-old and her son in limbo in Syria. Reggie Walton, a federal judge in Washington, agreed with the government's position that Hoda Muthana's father was still a diplomat when she was born, making her ineligible for US citizenship, a lawyer for Muthana said. The lawyer, Christina...",True,Unlawful immigration and human trafficking offences
U44888,N49319,Food And Drink,Recipes,The Best Throwback Soups from the 1950s,Step back in time with these delicious and nostalgic soups from the '50s. The post 25 Classic Soup Recipes from the 1950s appeared first on Taste of Home.,True,Fraud and Financial services offences
U44888,N18459,News,News US,Fires burn across Southern California as dangerous winds continue through Friday,"Dangerous fire conditions Monday fueled blazes in Pacific Palisades and San Bernardino, where at least three homes burned and evacuations were underway nearly into the night, as firefighters throughout the state braced for extreme fire conditions in coming days.",True,Extreme pornography offence
U44888,N23864,Health,Nutrition,Here's Exactly What Kristen Bell Eats in a Day to Make 39 Look Like 29,"Find out how the actress, entrepreneur, activist and mom of two ages with grace.",False,Non-harmful
U44888,N55856,Health,Weight Loss,Leanna's Weight-Loss Journey Started Out With Workouts in Her Garage,"After the birth of her second child, Leanna Baucum said, ""I was overweight and had a closet full of clothes I wasn't able to wear."" Now, she's competing in bikini contests.",False,Non-harmful
U44888,N33096,News,News Crime,5 charged in alcohol poisoning death of UC Irvine fraternity brother,"Five young men have been charged in connection with the death of their fraternity brother, who succumbed to alcohol poisoning after a booze-soaked party this year.",False,Non-harmful
U44888,N26026,Music,Music Celebrity,Miranda Lambert Reveals the Real Reason Behind Her Secret Wedding: 'It's Not for Everybody Else',Miranda Lambert Reveals Why She Secretly Married Brendan McLoughlin,True,Extreme pornography offence
U44888,N28088,Movies,Movies Celebrity,Bruce Willis brought Demi Moore to tears after reading her book,Demi wasn't sure how her ex would feel about her book until he called her.,False,Non-harmful
U44888,N31141,Sports,Football NFL Videos,Pittsburgh Steelers quarterback Mason Rudolph on 'TNF' incident: 'I thought it was pretty cowardly',"Pittsburgh Steelers quarterback Mason Rudolph tell us what he thinks about the ""TNF"" incident.",True,Controlling or coercive behaviour (CCB) offence
U44888,N36940,Music,Music News,"Taylor Swift Says Scooter Braun, Scott Borchetta Are Blocking Her From Playing Old Hits at AMAs","Taylor Swift has taken to social media to tell fans that Scott Borchetta, her former label head at Big Machine Records, and his new partner Scooter Braun are trying to nix her plans for a retrospective performance at the American Music Awards, as well as denying the use of her recordings for a documentary she",False,Non-harmful
U44888,N48615,News,News Politics,Former Rep. Katie Hill's father pushes for prosecution of 'evil' estranged husband,"The father of former Rep. Katie Hill, who stepped down amid allegations of inappropriate sexual relations with a congressional staffer, attacked his daughter's estranged husband.",False,Non-harmful
U44888,N55951,News,News Crime,A 9-year-old is facing five counts of murder. He didn't even know what 'alleged' meant.,Criminal justice experts said it was extremely rare for prosecutors to bring such severe charges against a child.,False,Non-harmful
U44888,N56486,TV,TV News,Inside Megyn Kelly's Fight Against NBC Amid New Matt Lauer Allegations,Inside Megyn Kelly's Fight Against NBC Amid New Matt Lauer Allegations,False,Non-harmful
